11966325,D002B27
13180083,D005E21
15553141,D004D33
13180083,D005E20
15553141,D004D32
16955381,D005E22
15729375,D005E30
16264417,111
13180083,D005E26
15741278,192
16869888,D003C24
18743625,D003C24
16869888,D003C27
16427209,D005E22
16869888,D003C26
16869888,D003C21
15077182,171
13443131,D004D33
13443131,D004D34
15553141,D004D28
15553141,D004D22
12820800,D003C33
14393135,D003C25
12820800,D003C38
15470449,D005E12
14393135,D003C28
15729375,D005E15
15470449,D005E11
17933969,D003C12
16869888,D003C17
15470449,D005E10
16869888,D003C19
14130958,D005E30
12820800,D003C29
17458395,D004D03
16427209,D005E05
12820800,D003C23
15729375,D005E10
17458395,D004D01
15729375,D005E13
13986653,D003C33
15729375,D005E09
14195974,D002B20
14130958,D005E22
13986653,D003C38
11115003,D005E35
13986653,D003C36
15295104,150
15872758,D002B11
16427209,D005E15
11966325,D002B34
16875234,D003C21
17887009,D005E04
16875234,D003C20
12820800,D003C11
11966325,D002B32
12820800,D003C14
14393135,D003C09
17887009,D005E01
16427209,D005E13
16427209,D005E11
16744414,192
12617702,D005E27
12901487,D003C06
16742667,D004D12
13473700,D002B25
13473700,D002B24
13473700,D002B22
14130958,D005E08
14130958,D005E05
14130958,D005E06
13986653,D003C11
18932808,D004D02
18932808,D004D01
16742667,D004D16
12901487,D003C11
16742667,D004D14
12615736,D002B28
18932808,D004D03
12615736,D002B27
12901487,D003C15
12901487,D003C13
13986653,D003C15
18932808,D004D07
17254530,D003C18
17254530,D003C19
13250882,D001A38
13250882,D001A39
13250882,D001A36
18101954,D003C27
13986653,D003C23
17900716,﻿D001A01
13986653,D003C22
12615736,D002B37
11459351,D002B37
18101954,D003C24
13473700,D002B16
17663674,175
12615736,D002B34
11459351,D002B38
18101954,D003C20
13366158,192
13849392,192
13393641,D005E23
12901487,D003C29
13671616,192
16833477,D003C27
18911225,D004D01
11459351,D002B35
18911225,D004D04
11459351,D002B31
12999878,D002B38
15470449,D005E22
11384518,107
12957872,D004D39
17923646,D004D17
12901487,D003C30
17923646,D004D13
11459351,D002B27
15077182,192
18623492,171
12999878,D002B35
12901487,D003C38
12999878,D002B34
17923646,D004D19
12999878,D002B36
16448039,D003C19
14086170,111
17798639,D001A02
18743625,D003C19
16955381,D005E12
16833477,D003C16
16955381,D005E13
17923646,D004D20
12957872,D004D37
18517142,192
16955381,D005E10
12957872,D004D35
18321025,111
17933969,D003C37
13986653,D003C01
16955381,D005E09
16955381,D005E08
17933969,D003C35
17933969,D003C34
15470449,D005E30
17933969,D003C32
15470449,D005E31
12901487,D003C23
12901487,D003C22
18743625,D003C16
13986653,D003C06
12187705,D002B37
16722587,192
18623492,D003C18
18369734,D003C19
12187705,D002B38
18623492,D003C19
18369734,D003C18
12187705,D002B32
12187705,D002B33
17718008,D003C20
14502994,D004D14
14502994,D004D11
18149662,D003C18
11540757,D002B27
18149662,D003C17
11540757,D002B29
16754371,D004D02
14502994,D004D17
14502994,D004D16
12794341,D005E35
17718008,D003C19
18623492,D003C26
14493585,D005E18
14493585,D005E16
18623492,D003C21
18149662,D003C27
18149662,D003C26
17923646,D004D09
18149662,D003C21
13434196,D003C13
13393641,D005E18
12459376,192
18364452,D003C20
13393641,D005E16
15551501,171
18364452,D003C21
15675272,D004D09
13434196,D003C15
13434196,D003C14
12957105,D005E35
12957105,D005E33
12957105,D005E34
15675272,D004D19
17254530,D003C24
15675272,D004D13
15405915,D003C07
15675272,D004D15
17467425,D004D17
11540757,D002B32
17467425,D004D16
11540757,D002B31
13434196,D003C06
11540757,D002B33
12617702,D005E34
12617702,D005E33
11366804,150
15964551,D001A15
15964551,D001A16
15964551,D001A17
15675272,D004D08
18364452,D003C17
17467425,D004D13
13066138,D003C05
13434196,D003C38
16355862,D003C20
13793259,D003C33
13234057,D001A36
12820800,D003C06
14446562,D001A32
13793259,D003C36
15577960,D001A34
13793259,D003C38
16355862,D003C27
15872758,D002B07
13066138,D003C03
16355862,D003C24
13066138,D003C02
13434196,D003C29
13495831,D003C05
11420420,171
13434196,D003C23
15405915,D003C34
13793259,D003C22
13793259,D003C23
12071396,D001A36
11427182,150
12071396,D001A38
12071396,D001A39
15577960,D001A25
12071396,D001A35
14446562,D001A20
15577960,D001A26
17124052,﻿D001A01
11724464,D002B30
14446562,D001A26
14446562,D001A25
11724464,D002B35
11147716,D002B32
11147716,D002B30
14400705,D005E20
11147716,D002B35
11147716,D002B34
14293681,D004D08
14400705,D005E24
14293681,D004D09
14400705,D005E21
14400705,D005E25
15973423,D005E22
18654598,D001A04
15973423,D005E29
14293681,D004D17
15973423,D005E31
14293681,D004D16
14293681,D004D14
14293681,D004D11
14293681,D004D12
14400705,D005E18
14918608,D004D13
14918608,D004D18
11147716,D002B29
16355862,D003C16
11147716,D002B28
14918608,D004D16
13251716,111
16355862,D003C18
16360899,111
11131598,D005E34
17873313,D005E01
11131598,D005E35
17030969,D001A10
16732622,D004D20
14320616,D002B06
14320616,D002B07
16870821,D005E31
16870821,D005E30
14320616,D002B01
17873313,D005E03
11131598,D005E33
18593509,D004D06
18810218,D004D01
16618942,D005E15
18593509,D004D01
16618942,D005E10
16618942,D005E11
16732622,D004D12
13425122,D001A22
16732622,D004D15
14320616,D002B15
13425122,D001A26
14245270,D003C13
12459376,D001A22
13425122,D001A20
12459376,D001A26
18810218,D004D07
14245270,D003C14
18810218,D004D05
12996775,D005E33
17361219,D003C24
16618942,D005E05
17361219,D003C26
17361219,D003C27
13595011,D003C30
13595011,D003C31
12099365,D004D36
13595011,D003C36
18369217,D004D02
15587871,D005E08
12099365,D004D39
15219647,D004D13
13425122,D001A34
15219647,D004D17
15219647,D004D18
16870821,D005E12
15219647,D004D19
16870821,D005E11
16870821,D005E10
13425122,D001A31
13425122,D001A32
11852038,D003C39
16870821,D005E14
14890550,D005E16
14171044,D005E10
14171044,D005E12
14890550,D005E21
12996775,D005E27
11552570,D004D35
17361219,D003C18
12996775,D005E28
17361219,D003C19
11552570,D004D38
11552570,D004D37
15219647,D004D20
13617160,D003C39
17030969,D001A17
11490240,D004D39
14245270,D003C31
14245270,D003C30
17030969,D001A13
11490240,D004D35
14171044,D005E15
14890550,D005E24
14245270,D003C33
16870821,D005E22
14245270,D003C38
11535881,D003C39
14197821,D003C25
17467425,D004D20
16596937,D004D06
16596937,D004D07
16596937,D004D04
16596937,D004D05
16596937,D004D01
12686899,D001A21
12686899,D001A22
13103890,D001A37
13595640,D002B28
13103890,D001A35
12468925,149
12459376,D001A31
16732622,D004D08
12686899,D001A29
12686899,D001A27
12686899,D001A28
11366804,D003C05
12686899,D001A30
15973423,111
14197821,D003C37
16371161,111
13595640,D002B34
13162049,D003C05
14197821,D003C32
13595640,D002B32
16618942,D005E31
13595640,D002B33
11427785,D002B28
11427785,D002B27
12686899,D001A34
18954507,D003C16
16879644,D004D07
16155175,D001A19
12468925,126
18983218,111
12919424,D003C29
12230739,150
12919424,D003C22
13049335,D004D35
13049335,D004D37
15853279,D004D30
16155175,D001A08
12999878,D002B28
15853279,D004D33
15853279,D004D32
12919424,D003C13
15650541,D002B19
13955298,D002B27
15650541,D002B17
15587871,171
15650541,D002B16
14460634,174
11552570,111
15853279,D004D24
15111173,D001A29
15853279,D004D23
17723704,D003C24
11793886,D003C39
15111173,D001A24
16240674,D003C09
13955298,D002B33
18954507,D003C20
17723704,D003C18
13955298,D002B31
18954507,D003C24
12096701,D004D36
12919424,D003C36
12096701,D004D38
12096701,D004D39
13955298,D002B29
16875234,D003C18
15622934,D003C06
16875234,D003C19
11641950,D003C05
15802334,D004D29
15802334,D004D28
11641950,D003C08
14933078,D002B02
11641950,D003C02
11641950,D003C04
15802334,D004D23
14933078,D002B06
15736408,D004D20
15802334,D004D22
14933078,D002B04
15914142,D001A24
15914142,D001A23
16240674,D003C10
11525231,D001A39
14430001,D004D31
11525231,D001A35
14430001,D004D22
16240674,D003C28
14430001,D004D25
18796365,D003C27
15914142,D001A27
14430001,D004D27
14430001,D004D28
15914142,D001A25
14430001,D004D29
15802334,D004D30
13981314,D001A23
13981314,D001A22
13981314,D001A25
13981314,D001A26
13981314,D001A28
12029163,D005E35
15914142,D001A34
15007854,150
